,commit_id,issue_id
405,ebdc1c8759f65768212b7e7113b5cae82e9df3d4,10459.0
406,a2d11d4724d3cf4a0b18a7fe8448723d92e1c716,10468.0
407,e6cc185af4dd0b5f56fd4a3f30c0933bbca6e284,10461.0
408,ffa99d69f7bfa42d060c26032793dc650002419b,10444.0
409,2d183db0372e5ac2a686608cb9da0a9bd4319764,10427.0
410,52f608cbe7cf685bd9f92fcedc3ef02ba4292dc6,10416.0
411,a68c516e731faba8efa884603bb06d17ad494d69,10419.0
412,4f90f95fa5fb087445acb40c110770ebb3817b28,10422.0
413,8e5b8533ea819d0252d08f45648782ecd543ac70,10415.0
414,a40f33556caef1ab0a3f75758f194728c804dcd3,10410.0
415,29a22a8d59b5e2c4282f1e7f664d82595049eb9d,10389.0
416,67e242d926b577f440217d9d10b890f54bb875c3,10373.0
417,bbf4283457e38859d6dff5a2f0990f8347799e6c,10357.0
418,13548e8b212b504c9f506495b01855de6d9f6117,10367.0
419,25d0193eaeed91ac899bf8b572d98ce0e0c76d3a,9715.0
420,1e80c1a2dbaceba9a8280c37e4e896599eb927f6,10334.0
421,b21764824f181fb7a32fce852e5afcee4042192a,10322.0
422,1365ed5d9a872631b0d451f8508cc61d79228dc0,10346.0
423,52e3f9835c1a25a8b895773f64524e27a5ae10c0,10342.0
424,c9cb6087394656247b13dbcb447135dfcb91685c,10339.0
425,a3664246de4bb8ef3232dd84ff47fc2694c69e58,10242.0
426,7365a99f6e832847808c7aa28718d32fbc744b21,10327.0
427,fe066966b5afa96f2f6b9f71ec0c71158b44068d,10313.0
428,315a80ae3cb65da2aa6308abd483f2f8643f1c8b,10310.0
429,84aa7b5f4167afaa8e4b24f2449ac76c11d5e8df,10207.0
430,e6d21795d363165b36962e71ea7ba7948185e26f,10282.0
431,5eecd55a6f1d6d149b42f9b76aa53d4c5ab8d3eb,10266.0
432,a07d9f3f3665ed79401f37f0c5759f271268a34f,10212.0
433,c77267af5fff5642951ae4a2c9bb09fb6d698c30,10275.0
434,08c873669f39b37743014db99fcd2d308f8ea5ea,10130.0
435,25a8973dfce5251c0bd527ffa16ce17174b94218,10259.0
436,2eed2a5d688e8720740f30d281a18fb2c13a15fd,10236.0
437,bf1378f39d02b7d0b53ece5458f9275ac8208046,10230.0
438,14ff5175181e680d75b8d4ad6fe0d7d4dd35beff,10209.0
439,3e9048bccaba33805d96ec29f5139e5d6ec40358,10184.0
440,44fd649069bac653accd0a47550619d69015a91b,10174.0
441,8532744ad3de309e807ade1b9b6eff9603305b1a,10194.0
442,50411ccb0e7059ad2bd9286b64ffc2cda8957025,10183.0
443,bcf0031b54d555179be81c088cc3df0a723d7907,10173.0
444,d7884570b10951d156aa086ee29a4df9eab79cf3,10111.0
445,a6afe7c8149c61372b2aae6ae331d1584eb8a19e,10189.0
446,36176924bb5d0fe248a56362c6f776799434ebc0,10191.0
447,cbadaf00e28f7fe42762b55f52294e3a7bb90515,10163.0
448,0ba6d95e768eb7a0d74a6fda3ea893e7fb2d7a67,10062.0
449,978efb61b9cea47ddc2b5226cefee2a890693557,10153.0
450,528542176f70f9a889e84e4494032f42a53bec67,10158.0
451,a80ecd78daf7d464a6ff915111f62b8cd21c8b6b,10145.0
452,895dba6c92ad4fd9bc98975b0ae23ee6230a8b38,9963.0
453,c8728e4e47569a2eb918600fe75f36a6dae4e623,10092.0
454,f6fabd1a370c27aff4e8a82e5a3edce52aaf9c2b,10132.0
455,84e168b5fa55933e02e767ff7c86fcc0232aecc6,10134.0
456,b470a595f7278acf5e7e47521edf25d3c4f479f1,10125.0
457,aac81c29a762fdaef6718bbc4883f208283aac9c,10080.0
458,97d5fa920e4f8248128f7c1b460fd9bb20d3478f,10038.0
459,24e7ac0756aeba06ce1cf7f7e72219a11b14b101,10087.0
460,c98093f6ac852534493956ce6668f7294d608c82,10047.0
461,19ce1ca783a995bbd0765dfd9d89f2866fccbc09,10061.0
462,49b9682b3570211c7d8f619f8538c08fd5d8bdad,10034.0
463,ba8b3fca6e9e4e863bb80d134946be1b60463718,9996.0
464,7ff9303041729bb69bd416e2ccb6e7a87ee7cc2a,10066.0
465,a637960fab61b66848a36e6a5caf0204c155af01,10077.0
466,3b440235e237ef59ec5763c413e7f4292dab5d79,10046.0
467,a1d544f4a156373b1c9e72d3af0bf87e4d81d90c,10035.0
468,24daab1c7b3ceebf04a19d3df3fdcdef11fe773b,10024.0
469,918c5991faa21cbb48de07566124c57cf16c0cf0,10020.0
470,14113279768e0511d6adb7b2ffad21863a7c969d,10030.0
471,58fd1f0589d33aeb33c4129cfedfb7737495efc0,10029.0
472,b076e227da6beaf87d6c84eff1a92285e4662acf,10012.0
473,49f5b931410bc2e56378f20a15e8ac919e0efb88,10023.0
474,73c90d014f024bfa13360c34fa99fe6220cc8e98,10003.0
475,b09ec1c9bf827622a5eebb94ba0af5bf202ca359,10016.0
476,b26fa3b63870b6160340bfeeb384b8d812dbbd15,10006.0
477,d673afd5979a4e541266763f65bbd65fabf20b0b,9948.0
478,a8ca67f281bdc5d751204e3b2bf6e98731513a27,9952.0
479,3578599b6499eac4dc1f320ec5e7d96433777ee8,9944.0
480,ce13af5785bbb7a2be7d42699cfe25117177ddc7,9891.0
481,5422fdd38baad36730cb6aeb946e17eeae6a551c,9899.0
482,6171b3656ebd9b6038f709ba83f7475de284ba4e,9937.0
483,083a41cc6be7b1796e3817df198d1557bb8557b8,9830.0
484,adc321b4d7a4e22f6bdb00b404dfe5e23d4887aa,9894.0
485,0bcd9061856d699d9054f9475b5e59c51348319e,9921.0
486,5caec3330b5ecbeb138026bd2be9b1adf6a4e2cc,9920.0
487,388a9ab4cd47d76e6feb592a24d76503a692a286,9638.0
488,10533e08e78c1675ef30f9b38b974735247a4507,9911.0
489,a053416a310868971a5ec743e714961e28d78c79,9910.0
490,946a3b371567af143e13c159f00051353f161c56,9904.0
491,12cf6523226bd22c02e66ebbc441ed7769ca28f0,9903.0
492,c6332819c7fb1b01730817a2d46e4fff5a60436b,9902.0
493,e73199d413395d7ede0dd86c06f7a9ad2d1fee17,9892.0
494,af804d0a5db9a8f20fbb083b48655b2687ce89d9,9865.0
495,be112e1f48bbdf24d0a714b9cafc3fc9f43c7738,9869.0
496,2c8d1d03599cc03243bce8f07ed9c4a3d5f384f9,9816.0
497,c08ef613af27da896cee168daeee5c6fad1980b6,9642.0
498,b13326498e7cf7338a397f93a75248509256adc3,9834.0
499,ef13db05731bfd53fa0a877637c99c1734be933b,9817.0
500,886c021e00c9a12e719371e234bd6df4e01a703f,9751.0
501,416783156c1b07f28131c493a55a93936b5fe163,9811.0
502,aedad3986200b825d94f847d52bd6b81f0419a06,9696.0
503,1ee31ee45cc3386cb94bc1f5014f2687da1f63f6,9789.0
504,e2a10a5e6e156a45e946c4d08db7133f997c1f9a,9775.0
505,ced81968b0e9d8b1389e6580721ac60d9cf3ca60,9802.0
506,f7afc73780ffe89abd8dd08ebd815cbcf56720ee,9733.0
507,709f791af201caaab4aa180bda259989087cfe47,9723.0
508,2f4685c8195597d5c150b8fadc1ec4d8827d95cc,9446.0
509,a69008527787c387be7d7d4f6de91f9f08396dbc,9705.0
510,685bda8db301269b0f8542925f35678ed398f6df,9677.0
511,5216360a3c70b0f4d685966ef449645fa131ade8,9656.0
512,bc54e152666bbd7ed741ec812ea2fc24c894ed11,9623.0
513,068a680480ebf27ecbe57f1406d60157b7d2df38,9639.0
514,e3e15c699139a11c6124e13bacc5da4fb51d9a96,9657.0
515,5d8063359d5d4223a8b892d186118c500890c932,9625.0
516,96f71e70dc54282df4a693c54efdbfd7d52429af,9611.0
517,853774ada4aa191ec8ad2f5a3484fae46920bf7c,9601.0
518,6249bd5e0fbd1968d9d57eea1bd4547dec8c19c9,9600.0
519,839d3dd0b598ecf6f2e93b9f9068c2e21fa1c97b,9599.0
520,0121ba067e19c023b725f9bee581633a276db890,9580.0
521,70ad0d6e4a569701ef106058397ad0540ec08340,9585.0
522,1c9a49781da2101507db23e2014e4e5d16bd2e52,9578.0
523,830c3633176bd7a22955a0264b79242c41f862b5,9563.0
524,62c395e7b6c7eb405614969035407560c82f5096,9570.0
525,16fba547a15958225077303635b816c68263e73d,9558.0
526,ae72ea0bfe7f7041d6f7580427fa1f69158bab7e,9557.0
527,7a1b9005c220afb9271d20a73e168cf18d0cd631,9450.0
528,f47e362a18dee71f31f350a660ed2883699df05a,9555.0
529,9118ea65f40874e915dd1299efd1cc3a7ca2c333,9537.0
530,ca27e445a15fba61401b2ee23765349515d3f28d,9542.0
531,500401bac7dfbb922408de79a1e217856cc7c627,9520.0
532,d79200a51710a23cc47b4ca5ad3f8df7c32f4eae,9511.0
533,4b74fc5418944c9f449eb88ed4b40ada280fa5ca,9513.0
534,07c77c65b5ea9c246690d2eb116c7c8570dc5a7e,9479.0
535,5e797436c3defd2d863ac1ffab11c48dbd42588e,9478.0
536,c2a8450279d10796e8b4ca79d375e80d7b8e055c,9473.0
537,cdbe1542d7b694d96e428fcba340fa82bc4cc8e5,9457.0
538,06eaeebecfb73c23bfd531013ca172ee3bf5069c,9442.0
539,4f2e65c385d60fa87bb143c6c506cbe428895f44,9453.0
540,8c2944e00121b6182ca7e0ee7d9e6537eb3e56e5,9390.0
541,6b329a17e194e6e945bda87e0707ccb97e481746,9445.0
542,ff0690ab533b7b882301f8b836ccfda8fd4f7f21,9436.0
543,2ba2076275fab79cf4b8c281ccce506b257cab21,9441.0
544,531a8eabe222c3831cc5b55bafc81d2aa36f0672,9435.0
545,ba204bc43847a62de8eb8a7941da24f1fe6ac2a6,9429.0
546,84f755259cf64cf38395ce5e5bafa36df9f979e8,9425.0
547,4eab0556d29f11ff41758d80c15d6457263f6a93,9398.0
548,173a1a545954bae38e40f4fb0bde228765a9b059,9384.0
549,f1df4297c27f4a2dab675d253be67eb0372817af,9411.0
550,5a7906ba6156f57025520fadbff52331eec4a12d,9386.0
551,dc698c5486117780b643eda0a2f60a8753625b8a,9375.0
